token_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,0.0085748285,0.12086375,0.19683886,0.24403498,0.21041459,0.121511504,0.11681625,0.37404665,0.047884233,0.3031911,0.41836065,0.3990487,0.34278244,0.24926129,0.055426545,0.49767116,0.053268224,0.51053166,0.5500924,0.49457297,0.49196368,0.24314561,0.079498455,0.7937413,0.12412364,0.43783146,0.48672366,0.41838077,0.4591577,0.3239116,0.19447544,1.0258062,0.24083647,0.48684663,0.36212623,0.5879064,0.5446727,0.24433553,0.14494678,0.9874219,0.35593703,0.46633705,0.53977823,0.33866572,0.498557,0.23188743,0.14465073,0.45435014,0.4444006,0.45717323,0.3790408,0.45559996,0.5123419,0.2787253,0.06955086,0.48341104,0.3541391,0.91754335,0.8670808,0.3406965,0.53030306,0.5787726,0.18693647,0.94680613
21,1.1698931,0.99117935,0.9960013,1.0789026,0.993656,0.9973406,0.9904184,4.719943,1.1756499,1.0072316,1.000785,1.1398258,1.1693891,1.0086163,0.99112475,5.048738,1.2420871,0.9708789,0.96132934,0.9615717,1.2275237,1.1243408,1.0499328,5.063219,1.2567232,0.92860997,0.94548315,0.8550207,0.8424696,1.1090411,1.1504136,5.0644503,0.9907554,0.6884772,0.8253281,0.71520865,0.6368165,1.1198336,1.0210483,5.047848,1.168337,0.88436514,0.9680061,1.0294343,0.936549,1.1576653,1.017699,5.047848,1.1848909,1.0388793,0.7291432,0.85837054,0.8605659,1.1217023,1.0266663,5.05248,1.2214473,0.8682106,0.81312114,0.7510821,0.796486,1.1549329,1.2007687,2.932572
22,1.1695324,1.054379,1.1198802,1.1074296,1.0387359,1.1053294,1.0108923,4.7247972,1.1771662,1.0251538,1.2029356,1.1083093,1.0835024,1.0864519,1.0341411,5.0555615,1.1802765,0.8557195,1.0377647,1.0114894,1.0578723,1.1126456,1.0236741,5.053928,1.1783645,0.8987167,0.9898353,1.062749,1.1069613,1.0241843,1.0705702,5.0748296,1.1755784,1.008593,1.1341318,0.94923824,0.9911297,1.0314333,1.0404236,5.0606093,1.135248,1.0513147,1.2540128,1.3414066,0.9600844,1.1360445,1.0154064,5.05165,1.156057,1.329667,0.99824804,0.95028615,0.92782795,1.055785,1.0305645,5.055537,1.1748517,1.0699699,1.2582566,1.1636114,1.1450399,1.105592,1.1839234,2.9315207
23,0.9498121,0.8371336,0.8658988,0.8396762,0.8637936,0.8332087,0.8284766,3.6018271,0.9603695,0.86829835,0.9057595,0.8479756,0.9335451,0.8361229,0.81678075,3.9865918,0.9964586,0.91894037,0.9856253,0.94379973,0.8319593,0.86294526,0.83919173,4.1646414,0.97839147,0.96516675,0.7992055,0.75518936,0.70147616,0.8443802,0.8626808,4.441933,0.9569371,0.5536894,0.71459866,0.7252907,0.6976577,0.81481165,0.8491885,4.221218,0.9206005,0.8310005,0.6806798,0.7014537,0.75271595,0.9018967,0.8520977,4.0698357,0.91158,0.91093385,0.92751765,0.923359,1.0356059,0.77620584,0.8670281,4.02801,0.8305357,1.3609746,0.9656876,1.3019708,0.94611526,1.0840842,1.0419248,2.342693
24,0.0085748285,0.11438478,0.18162951,0.13068053,0.11570897,0.11438478,0.11438478,0.37404665,0.047884233,0.28039804,0.47464538,0.4861904,0.27832496,0.09347902,0.06351527,0.49767116,0.06532237,0.9069516,1.1346618,1.124384,1.0121863,0.33558387,0.065368615,0.8014064,0.10880326,0.7862517,0.9619331,0.88421154,0.7244396,0.33937076,0.12911004,1.1309085,0.33206442,0.84280735,0.99275964,0.77130646,0.7958529,0.4227043,0.22016552,1.4732666,0.3321861,0.50635046,1.0494721,1.0834831,1.188716,0.7110451,0.31676763,1.8214378,0.64368427,0.7695714,0.48097998,1.0969846,0.70374364,0.6989261,0.47099283,2.223889,1.2002219,1.1600659,0.78762877,0.6536643,0.74361575,0.9500086,1.0644133,1.5150768
25,0.0085748285,0.11438478,0.11438478,0.1699276,0.17043743,0.12788182,0.11438478,0.37404665,0.047884233,0.21888945,0.47225845,0.5582602,0.24269399,0.069083594,0.047884233,0.49767116,0.071966894,0.68212765,1.0633692,0.9476725,0.6605795,0.22576594,0.06790373,0.81231445,0.22110227,0.9612728,0.8152101,0.77396995,0.7071198,0.74913603,0.2631422,1.142858,0.2942587,0.973286,1.1141058,0.61002654,0.5696795,0.41697946,0.21865743,1.4727677,0.35720837,0.98082846,1.0782485,0.8995367,0.86728305,0.48680916,0.32612574,1.8184571,0.71436113,1.0224768,0.998639,0.8525212,1.0940204,0.83572686,0.48326197,2.229971,1.2123572,1.200611,1.1128529,1.1470838,1.1665139,0.9811828,1.1110723,1.6548197
26,0.07340286,0.21118009,0.27730384,0.26786882,0.195624,0.2034919,0.19598788,1.239026,0.14459842,0.53911966,0.5209394,0.60784817,0.3662,0.23191023,0.15375972,1.1804514,0.17068833,0.92959446,0.97590697,1.0940768,0.8525506,0.3178843,0.17037022,1.1835064,0.17787316,0.93902373,0.9196728,0.8792051,0.5000757,0.3810659,0.25528404,1.1843133,0.3241417,0.5450225,0.77838755,0.6144512,0.57410717,0.3159878,0.18736187,1.1832745,1.0203675,0.4487289,0.7914782,0.6309784,0.7324983,0.2522075,0.17423281,1.1804514,0.82973546,1.2358238,0.8911229,0.71508336,0.8201956,0.337162,0.17139034,1.1804514,0.5150432,1.2377257,1.3268871,1.3004007,1.240735,0.882377,0.3792489,1.2061687
27,0.10186243,0.36264697,0.22354206,0.3913717,0.41391134,0.22184277,0.20298341,1.2241724,0.36661077,0.61303365,0.5269853,0.6661322,0.728757,0.3053514,0.15794319,1.1804514,0.48847678,0.71784043,0.65616643,0.65327007,0.59760386,0.31612757,0.19090214,1.1815702,0.4100668,0.6450435,0.6570186,0.71163017,0.6839838,0.3873906,0.20600232,1.1858823,0.3434815,0.59104514,0.74707925,0.72304994,0.6769466,0.3250103,0.21729404,1.1854897,0.30545214,0.41697493,0.7413836,0.70120984,0.72059995,0.36949998,0.17677233,1.1799539,0.4129001,0.77412266,0.6770106,0.6227403,0.67549664,0.5597767,0.17668349,1.1961142,0.5839317,0.70651,0.64237785,0.6333028,0.69127053,0.6814286,0.5968807,1.227237
28,0.0085748285,0.11438478,0.11503027,0.14432642,0.1362681,0.11438478,0.11438478,0.37404665,0.081908144,0.114347525,0.22193763,0.33780763,0.17449898,0.056547172,0.054254316,0.49767116,0.21489176,0.2223309,0.4037309,0.5244359,0.40680003,0.24744633,0.096700445,0.7896783,0.19210663,0.37942308,0.6795328,0.7429762,0.7186302,0.35363126,0.14028516,1.0230784,0.25838557,0.87366045,1.0213609,0.8544391,0.83079875,0.32356426,0.17585644,0.99210393,0.1961692,0.44194168,1.0054489,1.0717398,0.7310474,0.236155,0.14701489,0.45435014,0.08458387,0.38659015,0.740677,0.55175287,0.57074964,0.14699137,0.07602017,0.48363563,0.26541483,0.37048653,0.47187588,0.4339309,0.4638648,0.5956796,0.12558983,0.94538236
29,0.0085748285,0.11438478,0.15562189,0.13908508,0.12728506,0.11438478,0.11438478,0.37404665,0.047884233,0.27653152,0.5379251,0.5662741,0.33182868,0.07857427,0.049856752,0.49767116,0.04802147,0.66077834,1.0676745,1.0417287,0.9210296,0.23572737,0.07755311,0.8050819,0.13498598,1.1274222,1.2289538,1.1286609,0.6025824,0.41752556,0.16378483,1.1348351,0.41682544,0.59151644,0.43322048,0.4069573,0.56628805,0.40657562,0.20898828,1.4710665,0.3999831,0.44008535,0.594007,0.2819238,0.49474072,0.40069944,0.31175986,1.813064,0.37874025,0.4223209,0.38566065,0.40269664,0.25114703,0.3718697,0.45389596,2.178569,0.4068465,0.25065318,0.41503733,0.3241444,0.22764567,0.41265193,0.50194496,0.9968831
30,1.1863852,1.022207,1.0558252,1.1014928,1.1014576,1.0272481,1.0181689,4.351741,1.1695222,1.0213734,1.1044303,1.138375,1.1531564,1.017628,1.01208,4.5297523,1.0767994,0.99000484,1.0077137,1.0255159,0.85519785,1.0011206,0.946915,4.129629,0.9914212,0.91039556,0.96778536,1.0176466,1.2093866,0.8843647,0.9131324,3.7086797,0.66399515,1.1120838,1.3075147,0.93890154,0.84507984,0.83003974,0.81846154,3.0374246,0.28433946,0.63629764,1.2654364,1.3084306,0.7614766,0.75549823,0.6778203,2.18277,0.35884222,0.29047957,0.41994855,0.47255704,0.23558155,0.40883246,0.53795767,1.4520698,0.32899633,0.23084322,0.3751977,0.32414076,0.22764567,0.41265193,0.4770731,1.3614922
31,0.9859185,0.9115792,0.8784101,1.005719,0.8608444,0.8755631,0.86542225,3.9303727,0.9527237,0.9041115,0.8130193,1.0143142,0.8569026,0.8749211,0.84509444,4.141116,0.89290684,0.9810268,1.2706004,1.1982005,0.90306467,0.833105,0.7976628,3.92185,0.8030449,0.9310713,0.5519753,0.6091096,0.57642764,0.758396,0.7656169,3.7576556,0.73902434,0.50202197,0.3790214,0.41029412,0.53776026,0.7258164,0.7220404,3.6813474,0.66985786,0.7031809,0.48726597,0.24880567,0.48371565,0.70417047,0.69659,3.661468,0.6715253,0.7581306,0.9668834,0.93709755,0.92559516,0.72683835,0.6651401,3.6365867,0.7166573,0.9063692,1.1476588,1.1588143,1.1450399,0.8424888,0.6893103,2.3208375
32,1.0779755,0.93652725,0.9451,0.9534498,0.9329596,0.9371934,0.9231547,4.7432795,1.0752898,0.9390244,0.90407497,1.0581979,1.2036939,1.0171857,0.9157879,4.9290676,1.1012868,0.9666938,0.33239412,0.52096754,1.0268265,0.9941842,0.9412972,4.9365206,0.58400244,0.31566104,0.6281689,0.6826068,0.6391572,0.9747321,0.97534543,4.929833,1.0647625,0.5662464,0.64183253,0.70810133,0.69500023,1.075618,0.9397423,4.9234443,1.0797393,0.9124655,0.6260879,0.7160852,0.7528065,1.195809,0.94328284,4.9236374,1.0678158,0.92300797,0.470612,0.6929798,0.5514262,0.94866866,1.0187604,4.92989,0.85298145,1.0022448,0.9249809,0.47912753,0.6159772,0.828489,1.0506419,2.532849
33,1.0199633,0.9098549,0.87679285,0.7661072,0.5055442,0.57003945,0.5412489,2.3753917,1.0564648,0.8357386,0.8297834,0.6900943,0.7624852,0.55915713,0.49206096,1.6134955,0.92755055,0.9747139,0.8996492,0.8128029,0.76610327,0.5280615,0.29417017,2.069599,0.7646581,0.7308521,0.82562125,0.8859503,0.8315042,0.4056273,0.50738376,2.8221095,0.6381471,0.8775662,0.95762277,0.82673454,0.7926904,0.61230814,0.80236614,3.8636725,0.5731591,0.5399182,0.9305989,0.9202754,0.74634343,0.86194104,0.96739626,4.646054,0.42738947,0.4678299,0.51423013,0.5753585,0.40638608,0.7484134,1.0634285,4.7647586,0.4482238,0.43610284,0.4904063,0.47605923,0.41211843,0.48034477,1.0402461,1.0413402
34,0.9859185,0.9195953,0.8913571,0.9793111,1.0318444,0.8475736,0.88285404,3.9303727,0.9561914,0.85553086,0.80066544,0.67706734,0.99603003,1.0095305,0.8475534,4.141116,0.89531493,0.64082396,0.3445141,0.41094628,0.6956674,0.82849175,0.7947743,3.923506,0.8030449,0.9030192,0.8474132,0.8888707,0.9405648,0.8018239,0.7760045,3.7559152,0.73301923,0.79055244,0.93784916,0.7639695,0.7324741,0.7328031,0.71363413,3.6777987,0.9673489,0.84830207,0.97414315,0.9231772,0.78683597,0.7737457,0.6925318,3.661468,0.9085558,1.4683877,1.1027585,0.7922496,0.8236746,0.74506074,0.6720087,3.6365867,0.6985459,1.2587045,1.3278866,1.3000785,1.2407838,0.9439136,0.7144631,2.3343744
