token_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
15,1.5447593,2.5126672,3.0343838,2.97713,2.8526433,2.4251766,0.56659484,0.4188336,2.692238,3.2491248,3.1763945,3.1957889,2.9166315,2.6912465,0.8118917,0.46766192,2.7137754,3.0314643,2.662449,2.1482975,1.9180509,1.851663,0.6717241,0.3797599,1.0287737,1.7965004,2.029707,1.724056,1.6943206,1.1876962,0.2987852,0.3992226,0.30488628,1.4233693,2.0966337,1.7157274,1.6505334,0.84119844,0.32658297,0.39086217,0.2689873,1.1987854,1.756945,2.5427947,2.0256069,0.5487147,0.26213413,0.371992,0.24998541,0.45185518,1.8599337,2.3996243,2.0106323,0.4701907,0.25308448,0.35701948,0.052886352,0.0015091598,0.9303169,0.8869915,0.6920401,0.0,0.0,0.2795511
20,0.32929415,1.8557066,2.7033105,2.816644,2.8279855,2.2332647,0.5832235,0.41382694,0.3071642,2.7149458,2.6274002,2.5062187,2.3064096,1.9248909,0.40679723,0.3809803,0.27867132,2.398647,2.425236,2.276278,2.224226,1.796014,0.37421072,0.390355,0.2722661,2.0267427,3.3686812,2.2505429,2.8097932,1.1923414,0.29246342,0.3895132,0.2655533,1.9448794,4.0780277,2.7926438,2.6599429,0.9891006,0.33732074,0.38196158,0.26975584,1.2560453,2.2185335,2.8567564,2.2673855,0.6767485,0.26051134,0.37196285,0.24852817,0.468382,2.212025,2.4948444,2.0433536,0.4921822,0.25000608,0.36084002,0.052911773,0.002544701,0.9925684,0.9429765,0.78010976,0.0,0.0,0.28901696
22,1.0646671,2.5365207,3.2944915,3.1950207,3.1822457,2.3661733,0.42127484,0.4115451,1.3358871,2.8892908,3.2387452,3.0895174,3.2878814,2.7962556,0.47399682,0.41217864,1.0576565,2.5370293,2.6015294,2.474491,2.388729,1.7097315,0.35041797,0.38526624,0.3399052,1.3329667,2.147158,2.1660287,2.033922,0.9603751,0.29077047,0.39869243,0.26934338,1.265916,2.077766,2.2732594,2.1207638,0.4366352,0.28664756,0.38929975,0.27047127,0.90589666,1.9931024,2.3580704,1.980785,0.39709538,0.26286423,0.37131673,0.2501356,0.28878576,1.8188692,2.336741,1.6907805,0.4622761,0.24572264,0.367997,0.05312562,0.0,0.8803146,0.92248523,0.6041837,0.0,0.0,0.29368412
23,0.32392198,1.2805164,2.1925194,2.582887,2.2543821,1.0369104,0.4676854,0.4152156,0.30230063,2.0273843,2.0251358,2.1491678,1.9968187,1.5670861,0.49705815,0.3838508,0.27733713,2.032019,1.906567,1.8796226,1.7973392,1.5728639,0.37751442,0.39272833,0.27236503,1.9668168,2.3995247,2.1966288,2.3163254,1.1123345,0.35730815,0.39447176,0.26842016,1.5749646,2.1098568,2.1844974,2.1866221,0.8295777,0.39066827,0.38706273,0.26991588,1.2708573,1.7486405,2.8154876,2.1370504,0.54392517,0.26358277,0.374426,0.24813531,0.46399617,1.7298174,2.1886058,1.7120708,0.46652085,0.26007152,0.36940104,0.05243522,0.001051724,0.8151028,0.45146418,0.5541873,0.016145796,0.0,0.2914024
25,0.49882114,1.9828278,2.205616,2.1960957,2.1574757,1.5736468,0.50311744,0.4108252,0.6444847,2.3968437,2.551452,2.3134072,2.2802424,1.9369167,0.50467694,0.3778196,0.58668077,2.3345332,2.382712,2.2765217,2.2007618,1.9231347,0.47201258,0.38716835,0.30908233,1.7765391,2.3615682,2.430556,2.2320027,1.1299324,0.2687719,0.38702017,0.26303166,1.674498,2.331564,2.5443847,2.0176227,0.81649375,0.298297,0.3810404,0.26795018,1.1916807,1.5318011,1.9994782,1.2035097,0.44634038,0.25873297,0.3698504,0.24958743,0.42420042,1.401059,2.1088436,1.8000114,0.3678615,0.2492538,0.35519028,0.05338417,0.0,0.9030092,0.8858582,0.69175494,0.0,0.0,0.27848554
28,0.30671,1.4682322,1.8597716,2.0544443,1.9860977,1.2783697,0.4807899,0.41295463,0.28599286,2.4111896,3.03195,2.7430053,2.5853403,1.8871785,0.41561288,0.37937194,0.278638,2.2490368,2.5473444,2.3964002,2.233411,1.4718887,0.37127542,0.38783038,0.2743559,2.0098016,2.5435536,2.2380323,2.201215,0.9460968,0.28475016,0.38669074,0.27174258,1.4006841,2.216941,2.0918965,2.0272908,0.4928819,0.28272706,0.3801549,0.27547663,0.9142302,1.7213082,2.4393334,1.9238044,0.34432828,0.26121557,0.3712719,0.25210857,0.2882105,1.7815931,2.3808281,1.6182697,0.36791462,0.24703981,0.36666095,0.053488612,0.0,0.7709605,0.8169276,0.44155324,0.0,0.0,0.29434705
30,0.36856592,1.3279874,1.4517992,1.4261146,1.3604207,1.2502216,0.47942686,0.41168374,0.4098704,1.8055506,1.9583057,1.7847848,1.8193334,1.5911446,0.43252224,0.37829894,0.360739,1.6710879,2.0207367,2.4733617,2.6022801,1.5556577,0.3279183,0.38613528,0.2841,1.3807834,2.2146266,2.0848064,2.224692,0.89829135,0.28726983,0.38703334,0.268543,1.3037547,2.493953,1.9987963,1.9428471,0.5464439,0.2838025,0.38247693,0.2733066,0.88269925,1.9716676,2.6344392,2.1025918,0.44548172,0.26196164,0.3714965,0.25097054,0.2840339,1.7821496,2.1708038,1.4625361,0.3314578,0.23633124,0.35486454,0.053424716,0.0,0.5828805,0.40311795,0.40138084,0.0,0.0,0.2791136
31,0.2918856,1.2794976,1.4302878,1.2801574,1.2586796,0.98906696,0.338875,0.38488507,0.27631283,2.238876,2.177759,1.9163724,1.8442482,1.6909246,0.36521113,0.3711527,0.26572186,2.1120315,2.3401973,2.0655925,2.2373521,1.9080821,0.36638528,0.37841856,0.2638619,1.9591156,2.4022682,2.2009182,2.2781057,1.5299091,0.26003158,0.38081205,0.2399805,1.9093834,1.9799348,1.1486846,2.0412452,0.93482983,0.2922606,0.37043983,0.24212994,1.2335413,1.3627691,2.040743,1.3369454,0.3807109,0.25112283,0.36361748,0.23010556,0.40699118,1.6322893,2.1776347,2.0904946,0.41961235,0.25521427,0.35077435,0.038851157,0.0,1.0794146,1.1045151,0.75643176,0.04950154,0.0,0.27792954
33,0.30206603,1.5495106,1.9398733,1.9987906,2.133002,1.5420033,0.4761322,0.3956322,0.28457403,2.3110054,2.3215141,2.212912,2.13498,1.6505917,0.4430285,0.3727938,0.26769173,2.1252105,1.889758,1.909562,1.7849569,1.5776905,0.35665798,0.38087767,0.26373422,1.3841369,1.6595336,1.5440389,1.5342717,0.9678948,0.3433029,0.37884748,0.24533947,1.6113582,1.6793792,1.0962038,1.5537645,0.79491526,0.34562767,0.36940426,0.2465006,1.2158343,1.242283,1.981958,1.3590404,0.3906405,0.25128365,0.36293763,0.23280437,0.43547964,1.4751066,2.0250518,1.7202998,0.42940307,0.23725156,0.35328323,0.04195918,0.0,1.049357,0.9127362,0.8174771,0.0,0.0,0.27605295
34,0.48383248,1.7902508,1.9040197,1.9971277,1.9971403,1.5665812,0.5186723,0.41509664,0.39343405,2.377583,2.3134604,2.1163938,2.0850315,1.6663803,0.40957063,0.38174814,0.27857184,2.1666105,1.9926904,1.9125546,1.7956285,1.5679091,0.3797595,0.39113224,0.27229822,1.4693958,1.8003589,2.2752306,2.1128926,0.8687401,0.30048382,0.39295018,0.2643155,1.189268,1.5983361,2.322022,2.064618,0.56415457,0.31657457,0.38520372,0.26833212,1.0892183,1.7455819,2.525812,2.1901248,0.46587878,0.26233357,0.3736161,0.25236386,0.4631229,1.5470618,2.0686655,1.624329,0.418541,0.25533593,0.36527383,0.05496773,0.009938344,1.0307544,0.84945774,0.764142,0.0,0.0,0.2897755
35,0.7190873,2.1601503,2.5322452,2.592455,2.4613261,2.0704703,0.5593251,0.41299498,1.2184705,2.946012,3.1955905,2.95026,2.7515306,2.2279782,0.4219712,0.38018948,0.95476437,2.582222,2.4743202,2.3484647,2.1902971,1.814753,0.37271184,0.39048117,0.3303669,1.855244,2.2557578,2.221185,2.2945006,1.3352798,0.34276325,0.39112318,0.26284736,1.7270087,1.9270517,1.9929551,2.119477,1.0145395,0.35035175,0.38464975,0.26860523,1.2346505,1.4287246,2.209046,1.4857856,0.4641798,0.26032007,0.370928,0.24888809,0.44325203,1.4257231,2.1406841,1.8989996,0.36364895,0.24957429,0.35566968,0.05287695,0.00012935698,0.991001,0.92432964,0.7359477,0.0,0.0,0.28176498
36,0.773047,2.4806018,3.2601156,3.0038111,2.333232,1.0391642,0.41423094,0.41248143,1.3119152,2.9642594,3.199657,2.7939758,2.5210152,1.7518625,0.4554997,0.38042092,1.204761,2.7281625,2.687218,2.4513898,2.2540045,1.5520579,0.35598552,0.39425665,0.52210873,1.6384058,2.2934551,2.3446953,2.2387955,0.9136977,0.29262298,0.40026075,0.26856333,1.2628323,2.0719273,2.4386876,2.3084862,0.4533071,0.28839374,0.39420348,0.26952302,0.90333366,1.9336549,2.2178783,1.8557514,0.42611474,0.26406467,0.37228805,0.25089878,0.2921105,1.9063972,2.20561,1.823165,0.40340918,0.24185757,0.36412513,0.05451964,0.0,0.84010696,0.5852443,0.56035566,0.0040301234,0.0,0.28999853
37,0.3249337,1.6970376,2.1584582,2.2598758,2.2981179,1.7383603,0.4950341,0.41295666,0.30304545,2.5111942,2.74807,2.7063894,2.4683747,1.961862,0.36351293,0.3785609,0.27819556,2.3475895,2.313999,2.407743,2.4674933,1.7646236,0.36783773,0.38830394,0.2720313,1.9136037,2.2892535,2.1871068,2.337844,1.4421898,0.34625036,0.38874304,0.26449257,1.9245263,2.046487,1.3999296,2.1215348,0.9094057,0.3248375,0.3830099,0.26843655,1.2582132,1.3958509,1.9563915,1.3036014,0.4457515,0.2590227,0.37337637,0.25140828,0.43294734,1.5349044,2.2161858,2.1499348,0.35839546,0.24462102,0.3555171,0.05448848,0.0,1.0768621,1.0853581,0.86445546,0.0,0.0,0.278125
42,0.30453193,0.9239837,1.2705802,1.3869436,1.1598107,0.9482093,0.36480284,0.4054004,0.28603727,1.5415249,2.2433612,2.4338465,1.9631072,1.4273827,0.34827685,0.37879014,0.27884805,1.5399703,2.2360883,2.7418978,2.6714525,1.6820037,0.36498553,0.38765615,0.27326655,1.5621681,2.639513,2.508455,2.621348,0.8975463,0.2815857,0.38888985,0.2696213,1.3841993,2.8539362,2.2412431,2.2190387,0.4048785,0.27990496,0.38288432,0.2719658,0.88584805,2.0183198,2.6911895,2.182273,0.45408225,0.26023346,0.37091976,0.25178754,0.28662097,1.7524866,2.1702566,1.420151,0.3413691,0.23593856,0.3571937,0.05360809,0.0,0.6041356,0.40075845,0.39337814,0.0,0.0,0.28261977
43,0.7683478,2.4730098,3.2625525,3.032795,2.3384752,1.0498338,0.4149831,0.41149253,1.302917,2.955125,3.1970818,2.80479,2.514947,1.8696395,0.45743507,0.37967968,1.1990467,2.7156816,2.6571488,2.491761,2.356772,1.7155701,0.3171394,0.39528012,0.5210561,1.6819053,2.1883404,2.0193164,2.0218153,0.92571175,0.2946505,0.40108538,0.26955312,1.2717656,2.102192,1.758313,1.7194005,0.4063663,0.29060942,0.3952242,0.27442646,0.91075695,1.7800277,2.305408,1.9251944,0.35858577,0.26325303,0.37481004,0.25110954,0.29128522,1.82136,2.2154574,1.8087652,0.41323906,0.24808733,0.36784947,0.053539008,0.0,0.97936046,0.90897524,0.4437706,0.0,0.0,0.29207134
45,0.32795984,1.1200082,1.213247,1.1937778,1.1721684,0.79159266,0.41547322,0.4042555,0.32358235,1.6811483,1.7080387,1.6044166,1.573284,1.1807799,0.43519402,0.3788311,0.2857443,1.678591,1.6492862,1.6094501,1.5196228,1.3270484,0.37755334,0.389544,0.27378792,1.5055183,1.7823846,1.7461071,1.693273,0.7977485,0.33890235,0.39307374,0.25780982,1.288042,1.4483887,1.8843294,1.668389,0.60864943,0.36485136,0.3902936,0.26031512,1.1522477,1.282643,1.9237818,1.4894743,0.3865199,0.26236302,0.37545276,0.2520597,0.45560914,1.5289235,1.793217,1.8985871,0.46469694,0.2471856,0.36351323,0.05601187,0.0,1.1247504,1.1638871,0.6250743,0.0,0.0,0.2848252
46,0.30781376,1.4563211,1.8565747,2.0619154,1.9705349,1.2872919,0.4361937,0.41359097,0.28642792,2.3349628,3.1683426,2.9851415,2.9170203,2.321317,0.46546245,0.3783961,0.2792508,2.1860614,2.8483207,2.659044,2.627774,2.0386012,0.36800742,0.38814932,0.27587265,1.790615,2.4738505,2.5507967,2.3984892,1.3073452,0.36798298,0.38862455,0.271712,1.2648094,2.4156578,2.6894624,2.2785225,0.522678,0.284034,0.38114703,0.2727577,0.906057,1.865518,2.4376264,1.9648942,0.38237303,0.26323766,0.3716008,0.25072348,0.28775984,1.7650244,2.2377758,1.6570765,0.39715427,0.24220984,0.36349195,0.053830266,0.0,0.8505057,0.83118606,0.4832024,0.0,0.0,0.29092288
49,0.29275912,1.4924016,1.8958431,1.9393777,1.8968524,1.3047248,0.48954266,0.39459056,0.27535003,2.33987,2.4276934,2.3110476,2.1587703,1.4805632,0.3478849,0.36882776,0.2684843,2.1840503,2.3027506,1.7900807,1.7642164,1.1159123,0.39828634,0.38359702,0.26593244,1.9642466,2.6551704,2.1325006,2.213541,0.96607494,0.27903545,0.38632077,0.25025082,1.4204472,2.8356376,2.1864228,2.0346231,0.44524944,0.2781067,0.3806514,0.25326806,0.8816209,2.0632718,2.6084745,2.0605729,0.4741488,0.25727838,0.3644398,0.2345349,0.27285576,1.7454131,2.0390725,1.5508429,0.36583453,0.2328073,0.35509104,0.042125046,0.0,0.68968,0.44836962,0.42966402,0.0,0.0,0.28365982
50,0.30638087,1.45916,1.8607827,2.069874,1.972315,1.287468,0.43565404,0.41261816,0.28502953,2.361705,3.0181093,2.963575,2.8645453,2.1841416,0.48888797,0.3778602,0.27808774,2.291765,2.7867327,2.1786077,1.9367737,1.2867206,0.4077751,0.38746208,0.2748276,1.8880366,2.7890725,2.433709,2.4120796,1.4427887,0.36163598,0.38912433,0.26966703,1.3097466,2.7491927,2.4620614,2.2225003,0.51788694,0.2820248,0.3805716,0.27353007,0.89518774,1.9439906,2.6176488,2.0804036,0.41579962,0.2614048,0.36876106,0.25093776,0.28573006,1.7406421,2.1210215,1.5076447,0.411929,0.23536085,0.3564663,0.054066464,0.0,0.60824287,0.50350815,0.45363003,0.00334692,0.0,0.27774608
52,0.307194,1.4554619,1.8540162,2.0738492,1.9750296,1.2935815,0.43759328,0.41153204,0.28539532,2.3369946,3.1691878,3.0927045,2.8695529,2.2756953,0.4846872,0.37726134,0.27687448,2.1872082,2.7993126,2.6451635,2.4161663,1.9540852,0.37848657,0.3876828,0.27319902,1.7943575,2.3800135,2.266379,2.067724,1.4012091,0.35130054,0.38874543,0.26703256,1.0261699,1.6867712,2.0380917,1.8318053,0.50996286,0.28438985,0.38280535,0.27052224,0.83521307,1.824809,2.3245423,1.895552,0.3355006,0.2636121,0.3702162,0.24887387,0.2862848,1.9775587,2.4369946,2.0095167,0.36595404,0.23570578,0.35692585,0.052468702,0.0,1.0440174,0.99087226,0.5752791,0.0,0.0,0.28284878
53,0.507579,1.8452479,1.8688086,2.152447,2.0836947,1.5788041,0.43268555,0.41308224,0.6928026,2.825545,3.290978,3.281186,2.9958613,2.4530904,0.45594925,0.37799424,0.43520188,2.704198,3.138506,3.0143533,2.4311745,1.4562808,0.36407977,0.3907469,0.29106462,1.7798133,2.8774362,2.5380065,2.3869479,1.0213736,0.31899095,0.39131153,0.2705012,1.3369079,2.1091423,2.0423396,1.9755772,0.48766172,0.28631008,0.38464504,0.27470338,0.9138317,1.8098456,2.49997,1.9246796,0.3341542,0.26113963,0.37106925,0.2511508,0.2876119,2.0123944,2.5170965,2.0423744,0.36741692,0.24215217,0.36107945,0.053518414,0.0,1.0272903,0.9984747,0.56429595,0.0,0.0,0.289625
55,0.30559188,1.4761866,2.0573401,2.0997546,2.0733917,1.4068278,0.50933844,0.4114095,0.28422338,1.9083129,2.546318,2.3394916,2.227801,1.6987174,0.40673834,0.37823635,0.27765846,2.001814,2.3960521,2.041793,1.8230513,1.2451074,0.40452254,0.38806933,0.27598846,1.1413884,1.6174338,1.7564199,1.5266129,0.86016643,0.29938942,0.38802224,0.26950777,1.0080853,1.2551388,1.5077703,1.4765184,0.3805573,0.276065,0.38447654,0.27115738,0.82990885,1.5979131,2.2391036,1.683661,0.32013762,0.26260054,0.37320518,0.25640458,0.2858914,1.708541,2.1259167,1.4345171,0.32639474,0.23886101,0.35586768,0.05709994,0.0,0.55295795,0.36612636,0.427576,0.0,0.0,0.28129667
58,0.30611646,1.3996456,1.704113,1.7732123,1.760431,1.0742769,0.3750865,0.41339535,0.2862299,2.3675587,3.1786263,3.037073,2.7180407,2.2329764,0.53612524,0.37773067,0.27736622,2.1494992,2.9071763,2.760646,2.6134274,2.0944812,0.40778285,0.38657135,0.27493757,1.7880011,2.6241388,2.1868725,2.2030506,1.5026522,0.28382468,0.38752025,0.27184504,1.2745591,1.8937224,1.641724,1.7386543,0.3925717,0.27674454,0.3843239,0.27296788,0.9135926,1.7774507,2.037295,1.7492968,0.40643024,0.2635008,0.3733999,0.25042528,0.2864371,1.7971274,2.1689963,1.6082984,0.36188763,0.24453004,0.36270815,0.053455397,0.0,0.80234253,0.8352251,0.48762637,0.0,0.0,0.2876295
59,0.5445079,1.2129104,1.3829683,1.1304226,1.2459514,1.1562015,0.3947456,0.41521406,0.636416,1.3757291,1.5445764,1.7484976,1.6126354,1.6885537,0.44235831,0.41312832,0.56209403,1.3858998,1.5349202,1.8833932,1.7295319,1.707913,0.44831723,0.37936312,0.36620158,1.2460696,1.2225846,1.337698,1.2845176,1.123118,0.30946875,0.3871172,0.2626596,1.1057737,1.1034089,1.1264496,1.2160379,0.5345453,0.30934662,0.38481915,0.2667699,1.1034967,1.4485224,2.335312,1.9029263,0.518629,0.2617498,0.37237453,0.25059557,0.46362662,1.8872982,2.250691,1.9450318,0.46198297,0.25334066,0.3582921,0.054353774,0.0,1.1073234,0.99186575,0.7782433,0.0,0.0,0.2785266
62,0.5085905,1.8453723,1.867261,2.1507914,2.0733168,1.5741189,0.42244565,0.4114536,0.692217,2.8324554,3.2214434,3.1018088,3.1509268,2.4471385,0.44639945,0.37827063,0.4385435,2.702485,3.1393852,2.9892325,2.747024,1.8887593,0.35863984,0.38770044,0.29347605,1.7398565,2.6173265,2.1744788,1.7138907,0.86942446,0.2871536,0.38811135,0.26764178,1.0776743,1.3393059,1.7340455,1.5888189,0.42519534,0.28292602,0.38284904,0.2709183,0.8658984,1.6349419,2.0672762,1.7684042,0.37182868,0.26231635,0.37017262,0.2527877,0.28227615,1.882048,2.284432,1.963425,0.36743432,0.24526007,0.35931593,0.05439283,0.0,1.0371486,1.0195235,0.5765063,0.0,0.0,0.28217852
