token_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
14,1.4174069,1.4351532,1.4638646,1.4528029,1.4404929,1.45777,1.4796488,1.4637538,1.8732631,1.9583794,1.8637172,1.9235077,1.9166652,1.9938838,1.7412466,1.359634,1.9167969,1.7817138,1.9827586,2.0381813,2.085796,1.5045927,1.1077873,0.98024106,1.9000963,1.7218195,1.5549415,1.576301,2.221775,1.8071146,0.8026879,0.7525776,1.8840129,1.9677317,1.3286706,1.764006,1.8365195,0.4866542,1.0731572,0.6431792,1.9565169,1.9355129,1.6152147,1.1550202,1.1589152,0.7395611,1.1132901,0.8613543,1.8583672,1.6046793,1.0550297,0.46087685,1.3740122,0.8553234,0.99535197,0.6266271,0.65324074,1.2263963,1.7204574,1.1325015,1.0732235,2.597783,2.4701426,1.848531
15,1.7080815,1.7495089,1.7794498,1.775838,1.619769,1.4540334,1.8240408,1.8860326,2.2595055,2.322842,2.3773303,1.9966322,1.8362597,1.2257957,2.212852,2.1882856,2.2277048,1.8202877,1.2602434,1.0684066,1.121588,0.75830305,2.3939054,2.2882872,2.1654963,1.3822273,0.6211963,1.0452977,0.62687814,1.5352137,2.1504085,2.5292585,2.2469146,2.216342,1.3362342,0.964825,0.4898767,2.3515236,2.1040976,0.8852229,2.2469146,2.2387567,1.3881121,1.5255789,1.222838,1.4552473,1.7931436,1.602724,2.2894504,2.3597515,2.336315,1.438167,0.656694,0.52604634,1.1310545,1.6266388,1.9554148,1.5618474,1.7042897,0.99434215,0.42294145,0.16146366,0.81044036,1.5666654
16,1.6665393,1.6797822,1.6942456,1.6989238,1.6962731,1.677629,1.6754104,1.7404943,1.057287,1.0991002,1.1049141,1.004515,1.0894152,1.138997,1.11205,0.935961,1.0697458,1.110971,0.76047355,0.5919496,0.7347347,1.0524485,1.2332771,0.93376523,1.0873948,1.0631763,0.74692255,0.556381,0.40456304,1.2821203,1.4030964,0.92162263,0.93689406,0.84111345,1.0718344,1.1457369,0.809878,0.8377889,1.4468597,0.90452623,1.7283546,1.265136,1.3551545,0.75689995,1.0549217,0.90685874,1.1828175,0.9887867,1.3701091,1.6230145,1.6986284,0.62355185,0.8923937,0.44772318,1.1296415,1.0039827,0.6496843,0.81699127,1.0142276,0.29629025,0.27490366,0.23608872,0.69359195,0.8868166
17,1.4174069,1.4243263,1.4911256,1.5084348,1.4823987,1.4465075,1.4182755,1.3438694,1.900731,1.9599285,1.8247463,2.0120292,1.9668571,1.9331698,1.9304926,1.7348436,1.9494159,1.7156404,2.2571568,1.9541316,2.281969,2.0100093,1.9751341,1.7347686,1.869458,1.275183,1.9006958,1.9478074,2.306709,1.955585,1.9535723,2.0149758,1.8857976,1.8523002,1.8857839,2.0741198,2.3376536,2.1828697,2.0322924,1.4963105,1.8962051,1.9794469,1.6154064,1.8165975,2.1964471,1.9844481,1.5833434,0.9532195,1.8739347,1.764486,1.811604,1.1279353,2.595659,2.0318575,1.8561846,1.7818034,1.4175991,0.9263746,1.0065765,1.6433136,1.9229296,1.8920645,1.6057507,1.6894426
18,1.4174069,1.4425637,1.4839926,1.5118587,1.4678544,1.48481,1.424237,1.3438694,1.8837465,1.9815066,1.8172326,1.5810647,1.5824,2.0303724,2.0201302,1.7705873,1.94342,1.5679657,0.33033982,0.28179565,0.35994998,1.4786172,2.0831509,1.893702,1.8891946,1.1110519,0.2925583,0.36919922,0.025344,1.716928,2.1191661,1.3944601,1.8873689,1.871023,1.2516334,1.2636496,0.8482789,1.852146,1.4609959,0.44353575,1.8859311,1.9074739,1.712964,1.0488267,1.4773854,1.2795578,1.7444525,1.4463322,1.9556156,2.0771503,1.8338543,1.1503998,1.1806375,1.2110744,1.820659,1.8251263,1.6687766,1.2654829,1.536453,1.6525635,0.99899113,1.0687865,1.039686,0.5484964
19,1.6665393,1.6809088,1.7050345,1.7156509,1.7585031,1.6743252,1.7463598,1.7395718,1.0774395,1.1668016,1.1041101,1.3687599,1.2614443,1.3275101,1.2686269,0.99729484,1.1149478,1.1936759,2.783079,2.6123946,2.7129538,0.87775624,1.1405873,0.88359904,1.1029688,1.3666466,1.847776,2.579802,1.3331906,1.1975406,1.5720346,1.2307743,1.0623673,1.1410706,1.6561272,1.8118298,1.7933878,1.4451386,1.2521623,1.1111556,1.0583228,1.1879125,2.1410792,2.1398187,1.5271966,0.9124101,1.5974054,0.65129685,1.0652237,1.3072263,1.2638805,0.7459979,1.2109782,0.97302485,1.728564,0.7741637,1.0157139,0.9492309,0.9589077,1.1149448,1.213419,2.9701357,3.1679482,1.0920135
20,1.4174069,1.4656208,1.5169742,1.492049,1.537212,1.5061817,1.6072227,1.5474672,1.8820685,1.9797503,1.7030463,1.6433331,1.7595674,1.9096246,1.6074898,0.7059917,1.9455041,1.8264606,0.63786554,0.5986439,1.0865781,1.2378101,1.1680207,0.52255815,1.9008588,1.5445418,1.8015894,0.6921276,1.1167563,0.9744808,1.5681084,0.3864142,1.9306484,1.8690408,2.0346515,1.5005442,0.9636387,0.9948728,0.9986465,1.5434022,1.9397852,1.919251,1.8685967,1.8012335,0.8629231,0.8719706,1.8976736,1.7549305,1.3165276,0.85915625,0.8486331,0.33363995,1.0827196,0.98265845,1.7719417,1.7958901,1.6873566,0.666849,0.53771305,0.7341609,0.7917639,0.906374,1.2162997,1.8368572
21,2.8190062,2.4223957,2.454886,2.3889208,2.4405231,2.3779776,2.403496,2.6856756,3.084838,2.9662724,2.5663214,2.6484184,2.6152651,2.8585422,2.8675265,2.7199953,3.0110605,2.6432817,2.1222892,2.3085363,2.8944008,2.4616883,2.936279,2.7199953,2.9970567,2.719746,2.1616154,2.017545,0.6389658,2.2990973,3.0446582,2.7199953,3.022383,2.8209283,2.0659134,2.5682952,1.7330253,3.01061,2.966902,2.7393897,3.0331142,2.5611343,2.0773664,1.5582273,2.2811341,1.7447317,3.1088903,2.832853,2.9965506,2.7586343,2.7884007,0.9895272,1.1659142,0.7076012,2.727859,2.984845,3.4865952,3.3228824,3.3679595,0.92210877,0.47065797,1.3911864,1.3912966,2.959443
22,2.8412867,2.429107,2.4429367,2.537872,2.4485521,2.428513,2.4116259,2.6856756,3.000505,2.767531,2.3057528,2.3491561,2.5078523,2.8955636,2.9745426,2.7199955,2.8903522,2.2979512,2.133514,2.2673552,2.3242755,2.3723044,2.9244144,2.829543,2.9359307,2.0279822,1.525087,2.219214,2.282708,2.400385,3.2193105,3.0661218,2.9965498,2.836318,1.9342215,2.1796808,1.0487758,2.4699857,2.6173584,1.4555087,3.0143616,2.852805,2.5133486,1.5806112,1.8992262,1.143483,0.59654194,1.4694726,3.1148996,3.4398243,2.908768,0.7434549,0.35341367,0.5860941,0.56089693,1.168214,2.5914826,1.4545832,1.0504062,0.24971709,0.25611743,0.5737403,0.037519768,1.3540967
23,1.6665393,1.6802092,1.6930848,1.7029879,1.6908786,1.680791,1.6756862,1.7404943,1.0588293,1.1028258,1.1808414,1.007526,1.1137221,1.1400346,1.1412776,0.9359612,1.1217736,1.1456324,0.60511416,0.27610254,0.48630136,0.9485511,1.1861274,0.9535225,1.1698486,1.0274196,0.5180434,0.33102572,0.11862926,0.52780443,1.1332213,0.97612345,1.168829,1.3788915,1.2204877,1.6085984,0.26930276,0.0,1.1191542,0.9844465,1.3351384,1.6499344,1.1971054,1.3327951,1.0435494,0.93268824,1.1945504,0.9381671,1.0794301,1.1451081,1.0906264,0.98404527,0.69245505,0.82941526,1.10159,0.95969343,1.1731358,1.4279217,1.0835019,0.78970844,0.426017,1.8829836,1.4250273,0.9658087
24,1.703771,1.7139598,1.7539233,1.6875852,1.6321805,1.7102057,1.8656595,1.8434846,2.2654862,2.2846348,1.932612,1.6975266,1.4992399,1.980629,2.3731918,2.1698797,2.3258755,2.2584069,1.1071904,1.0245702,1.0759281,1.3293476,1.4045855,1.6280041,2.2417133,1.414583,1.0803051,0.97027236,0.38759983,1.2752184,2.407805,1.9377763,1.3979344,0.8845685,1.8486584,1.4628994,0.74947786,2.5048268,2.2259579,0.9016406,2.2469146,2.2372556,2.1258705,1.9794116,2.3569171,1.7329249,1.7587576,1.5586226,2.28361,2.3549159,2.3371005,1.4142184,2.0217476,1.545245,1.3312391,1.5149678,2.040441,1.5834409,1.7580475,1.9713817,2.0678198,2.2445192,1.9730078,1.5922403
25,2.8176954,2.4541812,2.462865,2.4707732,2.4868572,2.4942296,2.4198866,2.6856756,2.999205,2.9180264,3.1128218,2.5438004,2.669019,3.140873,2.91391,2.7459962,3.142209,2.933051,0.927623,0.6083145,0.80266035,2.1140165,3.0831165,3.1245134,3.0208726,1.9808092,1.3946922,0.34488085,0.066931605,0.45264512,3.0953956,3.1867309,2.994689,2.6526625,1.4119269,1.2216967,0.36981562,1.3133621,2.650164,1.4760987,3.000204,2.8310397,2.5003226,0.9610565,0.39231864,0.4342632,1.8543774,0.8915781,3.0520003,3.0872288,2.7728467,0.9014788,0.6567766,0.5206488,1.1648008,0.44275784,2.424871,1.8326662,1.5674028,0.09382452,0.11930691,0.41303757,0.8751535,0.2466692
26,3.378725,2.850372,2.8158612,2.7837603,2.810026,2.8064027,2.7921796,3.1943336,3.6021025,3.3178875,3.5943294,2.7384057,3.0794673,3.6319482,3.2751095,3.300458,3.7339044,3.4116583,0.7861706,0.249939,0.6676757,2.385448,3.6227837,3.4558086,3.6364477,2.2072759,1.3405836,0.37309262,0.0,0.33281472,3.4304118,3.5026062,3.5974874,3.040775,1.4173007,1.1804947,0.02029121,1.6072618,3.582656,3.56005,3.545429,3.0788655,2.4853125,1.484392,0.4387005,0.70933205,3.6391437,3.3457282,2.7179413,2.975887,3.4735413,2.1509533,1.9019797,1.783901,3.3001285,3.7174175,1.6212444,2.6538398,4.201468,1.7039973,1.7497137,1.336283,2.3184311,4.496713
27,1.4174069,1.4297602,1.507755,1.556323,1.4854805,1.4763592,1.4178019,1.3438694,1.8823714,1.9826375,2.0133252,1.6829642,1.8475505,2.0151114,2.0251522,1.7347898,1.9405178,1.8810906,1.1450369,0.63237685,0.52952254,1.6852381,2.0843701,1.7347898,1.8949862,1.0572258,1.7471229,1.4369884,0.55720013,1.4110887,2.0201871,1.735529,1.948255,1.5320807,0.92688906,2.2849274,1.1504183,1.241288,2.1357079,1.779289,1.9438574,1.42499,1.5135317,1.6570427,1.3225257,0.53880125,2.1893246,1.9064902,1.869458,1.3952185,0.5288075,0.16688529,0.30903307,0.26185483,1.4762564,1.9069659,1.9803233,1.9796847,0.43035787,0.4492891,0.39149076,2.2650824,2.037798,1.9772409
28,1.4982721,1.5225987,1.5269915,1.5314504,1.5109085,1.514361,1.5077282,1.5008575,0.4239975,0.38835862,0.34937462,0.44537953,0.43160817,0.4233102,0.48685938,0.29378036,0.2406396,0.34586525,0.6380294,0.47067276,0.45865744,0.25299898,0.56600106,0.35308126,0.33872744,0.13350447,0.46340132,0.58288467,0.03412342,0.9971715,1.4105988,1.3683997,0.39011544,0.5468816,1.2710512,1.6423547,1.6178864,1.3495576,0.8908968,0.3518129,0.39011568,0.75605035,1.5988979,1.6686631,1.4826686,0.53262275,0.45806846,0.30331725,0.39011514,0.77710015,1.0277758,0.41969037,0.7726242,0.23012659,0.35437754,0.33492973,0.36518645,0.42195413,0.44304863,0.14556977,0.19295493,0.3102321,0.2169117,0.19905023
29,2.8170412,2.4528177,2.4532094,2.3482182,2.3999643,2.4536388,2.3991358,2.7150433,3.0024638,3.0279925,2.6884203,2.552975,2.3767645,2.915138,3.0216415,2.9696906,3.0734265,2.4460435,2.7464888,2.8136332,2.85712,2.2928648,3.2728283,2.0783358,3.0028145,1.7927036,1.9214346,1.9727854,0.69481385,2.2728026,2.693368,0.57344663,2.9965498,2.727095,1.2667444,1.3744377,0.8063962,2.5906405,1.4333631,1.1012359,3.004639,2.8033056,2.1924756,1.0384119,1.942265,2.00779,1.4829761,0.4833429,3.063181,3.230446,2.9310646,1.6076996,1.6456515,1.028708,1.9282061,2.585157,2.5016158,1.70896,1.7702824,0.7484713,0.46530488,0.38203233,0.93036604,2.4416597
30,2.8170412,2.4564896,2.4514468,2.4724314,2.3961802,2.482077,2.4108415,2.685676,2.9942114,2.9640028,2.6427042,2.3342445,2.125941,2.9561384,3.05987,2.9532645,3.072342,2.253902,1.5837034,1.6501466,1.4930744,2.1921234,3.4120607,2.6533415,2.958995,1.6379365,1.1979014,1.3020898,0.5383018,2.2553847,2.7007084,0.76565105,2.9977267,2.735164,1.3711067,1.5033865,0.8395146,1.7987684,1.7737107,1.6498022,3.006134,2.8035023,2.3906596,1.146865,1.4120804,1.4547404,1.6683254,1.771035,3.0510085,3.067746,2.2363136,1.6054858,2.2009215,1.6827409,1.7040969,1.7537596,2.4971042,1.6951271,2.4385142,2.5748415,2.8914251,1.9433458,1.8260422,1.9508274
31,1.4174069,1.42976,1.5077547,1.5563228,1.4854805,1.4763592,1.4178019,1.3438694,1.8823714,1.9621462,2.0204144,1.68559,1.8475505,2.0151114,2.0251522,1.7347898,1.9405172,1.9202633,1.0226918,0.5054575,0.5430436,1.6948688,2.0843701,1.7347898,1.8949857,1.0433271,1.3516182,1.3359678,0.276037,1.4350479,2.0207896,1.735529,1.948255,1.5475212,1.023945,1.5422008,0.68022835,1.2605845,2.1271918,1.779289,1.9438574,1.42499,0.82890815,0.95819086,0.68507844,0.47839108,2.1691356,1.8938718,1.869458,1.3952185,0.5300575,0.0119412765,1.3361506,1.1903512,1.3735462,1.9425766,1.9803233,1.9796847,0.4151032,0.93332636,1.7011275,1.1561973,1.4167984,2.0167387
32,1.703771,1.7626266,1.819977,1.7653767,1.7716898,1.7721647,1.7254463,1.8070765,2.2683573,2.3428729,2.05159,2.0575309,2.0307243,2.2977748,2.3613474,2.095311,2.2689779,2.274447,0.4439874,1.1140245,1.206693,1.6060023,2.3786097,2.0953107,2.220394,1.3070141,0.48736197,1.072665,1.1935127,1.3795049,2.4159174,2.1131065,2.16571,1.8933841,1.781275,1.9094107,1.1121509,1.3530064,2.3389199,2.2079048,2.3168938,1.864849,1.4173117,1.5981834,1.1295353,1.279996,2.129745,2.252105,2.214491,1.7133927,0.78281164,0.4097993,1.0517967,0.991505,2.1600246,2.2704334,2.458129,2.3942046,0.5466384,0.8843295,1.0747787,1.1295214,1.3728697,2.4370415
