token_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,1.8668411,1.7768382,1.7821248,1.7850225,1.655204,1.7391144,1.777684,1.6669174,2.0006685,1.782873,1.6693918,0.6563715,0.64997697,0.67915344,1.6893841,1.7443314,1.9983603,1.7605749,0.597699,0.4487307,0.46694183,0.6060625,1.406165,1.829387,1.998412,1.7568287,1.0519085,0.53711927,0.58797187,0.9138045,1.8240097,1.8163903,1.9982908,1.7976978,1.778601,0.5836714,1.1719534,1.0054168,1.8409295,1.7219291,2.0164182,1.776872,1.732682,0.6889242,0.9082207,1.7816104,1.8278321,1.7119497,2.01011,1.7013953,0.7285305,0.3954469,0.44710445,1.3697219,1.872004,1.7129048,1.8635538,1.0365096,0.73126066,0.5468967,0.8089175,0.85760546,1.8048204,1.7691605
11,1.2011741,1.1849463,1.1788648,1.1852355,1.1892227,1.1978687,1.185014,1.0965067,1.2476951,1.1800482,1.170335,1.1534042,1.1406888,1.1043673,1.2004002,1.1294769,1.2472408,1.2085687,0.7076626,0.34499705,0.5684892,0.43911302,1.1161776,1.1405351,1.247216,1.2155436,0.9756122,0.46969235,0.66266966,0.82041246,1.2461385,1.1353675,1.2471917,1.2034159,1.1961226,0.41987234,1.0407752,0.8288885,1.2591784,1.1383606,1.2493742,1.1819856,1.2288965,0.42919075,0.80146897,1.1527029,1.2142751,1.1417172,1.241595,1.159882,0.68617064,0.30013326,0.2905381,1.1098366,1.2521772,1.1262815,1.2281284,0.64050424,0.42278957,0.25321916,0.2289142,0.47998255,1.1996946,1.1522076
12,0.39844805,0.41939217,0.42562652,0.3814757,0.46319836,0.324435,0.42396146,0.39104718,0.40619093,0.436024,0.4120685,1.1273302,1.2560663,0.8822715,0.40937954,0.4004668,0.40615177,0.4358365,0.5025275,0.95895475,0.9991497,0.62251854,0.4387619,0.40403438,0.40607703,0.43267828,0.86631817,0.47523546,0.7135498,0.6738133,0.44684583,0.4078424,0.4060322,0.4287762,0.435035,0.6553409,1.183257,0.777913,0.42747843,0.3998347,0.40692306,0.42273802,0.43546867,0.38734424,0.6839238,0.542612,0.4263447,0.39926428,0.40207857,0.42108685,0.36229548,0.36258382,0.3295533,0.41087866,0.42844558,0.39926428,0.3312497,0.21141487,0.0,0.0,0.0,0.14629622,0.36815336,0.3237742
13,1.099577,1.080649,1.0738363,1.0937915,1.1541194,1.1328288,1.0933381,1.0035175,1.1460382,1.097672,1.0441393,1.0207607,1.0800316,1.1427883,1.1610076,1.0363574,1.1455804,1.1110367,0.57317406,0.3365483,0.58606225,0.6638936,1.0769562,1.0482652,1.1455952,1.1164384,0.68828195,0.2919408,0.6957834,0.4788553,1.1704905,1.0353918,1.1455562,1.1180602,0.8885147,0.4601025,1.1483781,0.94475144,1.1521609,1.0297135,1.1469854,1.1048229,1.0723792,0.4487759,0.98891246,1.0940795,1.124604,1.0284182,1.143117,1.0645429,0.7606188,0.19691384,0.3408128,1.0387664,1.1193502,1.0319968,1.128101,0.6344689,0.27184576,0.90290844,0.9227384,0.46595562,1.0923232,1.0551459
14,0.77083063,0.7924121,0.79172283,0.7917478,0.79606086,0.7939147,0.7923879,0.7375659,0.7950371,0.8176108,0.81577724,0.83231467,0.8490939,0.8298286,0.81532633,0.7634165,0.7949982,0.8286353,0.7586408,0.59763026,0.6224975,0.62573886,0.76325613,0.76720876,0.79501396,0.8316073,0.8215564,0.5547609,0.6098921,0.7356386,0.8251739,0.7745417,0.7948915,0.8184115,0.83200425,0.6057323,1.0918489,0.9278763,0.80479634,0.7623011,0.7950335,0.81750035,0.846972,0.58364725,0.70852965,0.78703743,0.8206604,0.7616713,0.8085015,0.8237676,0.76667655,0.5468592,0.6529552,0.76579183,0.81435305,0.76544017,0.7307394,0.6213344,0.44740272,0.780783,0.67277545,0.67458296,0.7416349,0.703414
15,1.2017758,1.1848487,1.1834896,1.1412439,1.1692032,1.1845564,1.1849228,1.0946547,1.2477088,1.1759728,1.1916087,0.8403798,0.8305029,1.0724722,1.2282708,1.1281682,1.2472407,1.1935683,0.74577945,0.7398404,0.72032267,0.7261973,1.1701686,1.1433891,1.2472159,1.2261842,0.88479966,0.6138105,0.6337887,0.6705506,1.3289487,1.1338521,1.2471918,1.1964228,0.8614934,0.5662979,0.9347499,0.7311242,1.2702619,1.1259472,1.2486556,1.1740271,1.0905032,0.584206,1.004109,1.2722726,1.2110398,1.1244467,1.2413764,1.1570511,0.69492656,0.59758604,0.5298011,1.0879138,1.2400795,1.1265758,1.2208577,0.5633215,0.0,0.0,0.0,0.3723505,1.2086465,1.1531317
16,0.21453679,0.21951224,0.22282317,0.22253698,0.22313294,0.2281794,0.22716317,0.18453063,0.23122907,0.23812976,0.31655782,0.33640933,0.2507337,0.29292476,0.23833156,0.1895393,0.2308796,0.2331686,0.5407426,0.47187144,0.60218424,0.5603238,0.2772688,0.19062413,0.2308622,0.20619547,0.8592201,0.4113018,0.69447356,0.6454628,0.27466607,0.18708213,0.23080206,0.22579014,0.22380282,0.44354844,1.0743117,0.661137,0.25286347,0.18830259,0.23117732,0.2248574,0.23876795,0.4084342,0.9903314,0.6667097,0.23390271,0.18752976,0.23654237,0.27648878,0.29768705,0.29864165,0.3450464,0.25685203,0.23992714,0.18752976,0.17165184,0.17214163,0.38736096,0.67067105,0.6318144,0.42030203,0.23676725,0.17299537
17,0.0,0.03259433,0.022468574,0.107819684,0.15969001,0.11302426,0.037648045,0.0,0.021939613,0.040877678,0.0625026,0.15170428,0.26433656,0.2689207,0.071482874,0.0,0.022009261,0.049789667,0.5162307,0.6144142,0.75748116,0.5762641,0.22340447,0.0,0.021960765,0.07367516,1.0528823,0.8834542,0.69387424,0.6537298,0.23041904,0.0,0.021822162,0.028497003,0.08931364,0.77810395,0.99506396,0.6654837,0.015524216,0.0,0.024359263,0.031075045,0.082823545,0.8028209,0.6381962,0.4109574,0.042796664,0.0,0.026738554,0.016460203,0.15236665,0.7846389,0.3810705,0.044890366,0.05620043,0.0,0.02816508,0.019684203,0.014150016,0.004114628,0.047359534,0.11651259,0.07505634,0.046103835
18,0.21861807,0.2192184,0.2189692,0.21901727,0.22277874,0.22118613,0.22234073,0.18522942,0.23206714,0.23692888,0.24931343,0.23742461,0.24658641,0.26513463,0.23735648,0.18926379,0.2309657,0.21995008,0.40029866,0.17317516,0.4969653,0.6181909,0.23891278,0.18984592,0.2309483,0.21080185,0.82460034,0.49838346,0.589111,0.7242789,0.26233226,0.19056678,0.23088816,0.2266396,0.22643578,0.5128013,1.1241195,0.8842069,0.27611864,0.19023025,0.23619173,0.22450024,0.22506335,0.47931856,0.76584363,0.49087602,0.2567737,0.18972957,0.23226875,0.22037825,0.31541643,0.30096507,0.1951797,0.29582152,0.23533389,0.18808195,0.20139493,0.25851178,0.39180243,0.35353196,0.2317456,0.22307524,0.18083802,0.17358172
19,0.39882076,0.42013258,0.41879767,0.4398054,0.38582605,0.39023137,0.43023312,0.39291388,0.4061852,0.4334485,0.4257264,0.27868986,0.17642248,0.3571275,0.45554215,0.40182436,0.40615165,0.46046,0.5522422,0.42151785,0.097344086,0.43285215,0.40198773,0.39508504,0.40607703,0.44082737,0.949336,0.8667294,0.46645105,0.8153697,0.4883926,0.4038133,0.4060322,0.4246496,0.44293493,0.6413884,0.91076773,0.552646,0.43188417,0.40027505,0.40868366,0.42787325,0.45062804,1.0519229,0.9578112,0.51333135,0.4391809,0.39926428,0.42336124,0.43118405,0.71342903,1.0276765,0.79119974,0.4664436,0.42322206,0.39926428,0.3467598,0.5498032,0.9857639,0.9835352,0.86527455,0.6685877,0.35183918,0.32398844
